ninodes       = 32768
nzones        = 16384
imap_blocks   = 2
zmap_blocks   = 1
firstdatazone = 517
log_zone_size = 0
maxsize       = 2147483647
block size    = 4096


 inode permission link   size name
   487 -rwxr-xr-x   1     204 /etc/binary_sizes
   488 -rwxr-xr-x   1     213 /etc/binary_sizes.big
   489 -rwxr-xr-x   1     215 /etc/binary_sizes.xxl
   490 -rwxr-xr-x   1      89 /etc/fstab
   491 -rwxr-xr-x   1     166 /etc/group
   492 -rwxr-xr-x   1      16 /etc/hostname.file
   493 -rwxr-xr-x   1      28 /etc/inet.conf
     3 -rw-r--r--   1     853 /etc/keymap
   495 -rwxr-xr-x   1      70 /etc/make.conf
   496 -rw-r--r--   1     217 /etc/man.conf
   497 -rwxr-xr-x   1     465 /etc/motd.install
   498 -rwxr-xr-x   1      70 /etc/mtab
   499 -rwxr-xr-x   1     495 /etc/passwd
   500 -rwxr-xr-x   1    1308 /etc/pkgsrc.conf
   501 -rwxr-xr-x   1      76 /etc/profile
   502 -rwxr-xr-x   1     670 /etc/protocols
   503 -rwxr-xr-x   1    4892 /etc/rc
   504 -rwxr-xr-x   1      43 /etc/rc.cd
   505 -rwxr-xr-x   1     137 /etc/rc.daemons.dist
   506 -rwxr-xr-x   1    1206 /etc/rs.inet
   507 -rwxr-xr-x   1     220 /etc/rs.single
   508 -rwxr-xr-x   1    2703 /etc/services
   509 -rw-------   1      13 /etc/shadow
   510 -rwxr-xr-x   1     549 /etc/syslog.conf
   511 -rwxr-xr-x   1   10247 /etc/system.conf
   512 drwxr-xr-x   2     128 /etc/system.conf.d
   513 -rwxr-xr-x   1    4917 /etc/termcap
   514 -rwxr-xr-x   1     644 /etc/ttytab
   515 -rwxr-xr-x   1     240 /etc/utmp
   516 -rw-r--r--   1      65 /etc/version
   548 -rwxr-xr-x   1     465 /etc/motd
   517 drwxr-xr-x   2     128 /home
   518 drwxrwxrwx   2     128 /mnt
   519 drwx------   3     576 /root
   520 -rw-r--r--   1     639 /root/.ashrc
   521 -rw-r--r--   1     300 /root/.ellepro.b1
   522 -rw-r--r--   1    5979 /root/.ellepro.e
   523 -rw-r--r--   1      44 /root/.exrc
   524 -rw-r--r--   1     304 /root/.profile
   494 -rw-------   1      35 /root/.lesshst
   540 drwx------   2     192 /root/.ssh
   541 -rw-r--r--   1     395 /root/.ssh/known_hosts
   525 drwxr-xr-x   2     896 /sbin
   526 -rwxr-xr-x   1   77120 /sbin/ahci
   527 -rwxr-xr-x   1   87276 /sbin/at_wini
   528 -rwxr-xr-x   1   58536 /sbin/bios_wini
   529 -rwxr-xr-x   1   96820 /sbin/ext2
   530 -rwxr-xr-x   1   65344 /sbin/floppy
   531 -rwxr-xr-x   1   48840 /sbin/fsck.mfs
   532 -rwxr-xr-x   1   61744 /sbin/hgfs
   533 -rwxr-xr-x   1   54780 /sbin/is
   534 -rwxr-xr-x   1   76148 /sbin/isofs
   535 -rwxr-xr-x   1   81684 /sbin/mfs
   536 -rwxr-xr-x   1   47032 /sbin/mkfs.mfs
   537 -rwxr-xr-x   1   61548 /sbin/readclock.drv
   538 drwxrwxrwt   2     256 /tmp
   543 drwxr-xr-x   3     256 /var
   544 lrwxrwxrwx   1       8 /var/log
   545 drwxr-xr-x   2     192 /var/run
   481 -rw-------   1       5 /var/run/syslogd.pid

Checking zone map
Checking inode map
Checking inode list

blocksize =  4096        zonesize  =  4096

      79    Regular files
      17    Directories
     356    Block special files
      92    Character special files
   32222    Free inodes
       0    Named pipes
       0    Unix sockets
       2    Symbolic links
   12916    Free zones
